year,state_name,ecoregion,commodity,acres_planted,acres_harvested,yield_per_acre,total_production,price_per_unit,total_value,production_unit
2001,Utah,WestXeric,RICE,421409,397893.30514359276,7667.352346800326,3083586205.5074368,12.613287114856279,38894158153.47552,BUSHELS
2001,Montana,WestMnts,WHEAT,176831,166109.53916207858,42.47564066454776,5575210.356321243,7.748963865801508,43202103.59537566,BUSHELS
2001,Montana,WestMnts,BARLEY,180804,176459.60878227893,79.58851748009158,17302987.85960382,5.927201835671736,102558301.40404952,BUSHELS
2001,Montana,WestMnts,POTATOES,1748291,1568166.81561872,324.2647643985468,634730910.585383,8.38772523577933,5323948476.646211,BUSHELS
2001,Idaho,WestMnts,WHEAT,793413,674443.7864231006,44.81578318879528,35795835.30739598,5.202922877268417,186242970.43178308,BUSHELS
2001,Idaho,WestMnts,BARLEY,1055259,1032772.8843155623,60.77645144411299,50668168.03653722,5.152540281170287,261069776.78136286,BUSHELS
2001,Idaho,WestMnts,POTATOES,1759768,1642440.0117041222,370.79973281949003,572158494.5062151,8.3194285850524,4760031734.375552,BUSHELS
2001,Colorado,WestMnts,WHEAT,998809,892329.5455766782,38.18713921000503,26395557.32849516,7.051576364837882,186130288.1943398,BUSHELS
2001,Colorado,WestMnts,BARLEY,1902331,1658984.2656866864,61.561903810384166,131758465.58493204,5.918874595273848,779861834.6629179,BUSHELS
2001,Colorado,WestMnts,POTATOES,308882,275344.2775399394,460.18110816505464,97914842.0533301,8.72666353698555,854469881.876495,BUSHELS
2001,Washington,WestMnts,WHEAT,359716,318430.9364264992,49.62132785443012,14555606.589817287,6.437416904686819,93700507.91926067,BUSHELS
2001,Washington,WestMnts,BARLEY,953804,879763.5865578079,50.79858940374257,45019023.919168435,4.67105655911091,210286406.96240264,BUSHELS
2001,Washington,WestMnts,POTATOES,501729,466488.4924079829,352.32799936351654,168869263.7359694,9.871563149413006,1667003600.9645016,BUSHELS
2001,Oregon,WestMnts,WHEAT,1629847,1523661.891378524,44.690451786005475,49391333.94143744,6.492338074305174,320665237.8887157,BUSHELS
2001,Oregon,WestMnts,BARLEY,383591,371428.98946689494,69.97616303296608,30480147.0653153,5.108929227817004,155720914.21015,BUSHELS
2001,Oregon,WestMnts,POTATOES,69113,63646.82278751454,477.560802030023,23127380.463822726,9.563620357140584,221181486.61115047,BUSHELS
2001,Wyoming,WestMnts,WHEAT,1835739,1756174.3665694275,37.64429029864043,80826404.74447206,6.015644592902709,486222924.6648492,BUSHELS
2001,Wyoming,WestMnts,BARLEY,461544,450898.29859023687,62.51300442395964,26711622.628665887,5.982682955804175,159807169.42239252,BUSHELS
2001,Wyoming,WestMnts,POTATOES,457984,435905.7691749333,464.4462557913223,207832025.00451127,10.111278170082635,2101447417.472183,BUSHELS
2001,North Dakota,WestPlains,CORN,884228,759122.5016508382,106.03247516950155,59289272.90645756,4.5750671678551145,271252405.88033575,BUSHELS
2001,North Dakota,WestPlains,WHEAT,1373057,1284853.419835914,29.617123234881888,30079098.993356016,7.599802623766934,228595215.45025238,BUSHELS
2001,North Dakota,WestPlains,SORGHUM,1918283,1685693.250019219,60.45631862347834,116514063.05845022,4.744085429925175,552752668.9369768,BUSHELS
2001,South Dakota,WestPlains,CORN,517501,472993.495775214,102.69505342525974,50384078.38255994,4.980287259033759,250927183.6268215,BUSHELS
2001,South Dakota,WestPlains,WHEAT,1640364,1600382.1727052955,44.30805694050642,78963571.63283,7.1345244654383695,563367533.6928208,BUSHELS
2001,South Dakota,WestPlains,SORGHUM,1857397,1698502.3054737356,72.30774895124793,122984668.13692228,3.884432590162337,477725653.0013605,BUSHELS
2001,Minnesota,EastHghlnds,CORN,988264,882019.9753521682,154.66499873724914,138809232.97060928,5.092595793114422,706899315.8715646,BUSHELS
2001,Minnesota,EastHghlnds,SOYBEANS,1787339,1558892.4421701792,38.24149803539934,46631870.92090753,13.011908674234444,606769645.7315376,BUSHELS
2001,Minnesota,EastHghlnds,WHEAT,1463594,1337825.3516569808,48.75312634606744,69213008.69403422,5.85823322025952,405465946.80550224,BUSHELS
2001,Wisconsin,EastHghlnds,CORN,781886,705932.524459717,139.5389364083179,123791848.15839794,3.788086152367065,468934185.7847536,BUSHELS
2001,Wisconsin,EastHghlnds,SOYBEANS,1258205,1070931.1249150287,38.54565594181371,47906197.85514887,10.145211110595625,486018490.7464486,BUSHELS
2001,Wisconsin,EastHghlnds,WHEAT,570838,544583.3799685242,41.156699573126254,24694658.92686509,5.510943070729237,136090859.49702907,BUSHELS
2001,Michigan,EastHghlnds,CORN,964276,877520.1154723107,174.6149638157999,177524164.10226706,5.014971927437878,890278699.4147443,BUSHELS
2001,Michigan,EastHghlnds,SOYBEANS,874826,774910.954629126,51.229246282436335,51245354.96689281,12.126913678752146,621447996.1205217,BUSHELS
2001,Michigan,EastHghlnds,WHEAT,1293062,1202377.5534151527,65.36039655200821,99839485.22038077,7.693945664407178,768159574.4479932,BUSHELS
2001,Ohio,EastHghlnds,CORN,1247069,1077014.9062140593,144.7132376084828,159691726.36182812,5.253275792811602,838904680.408886,BUSHELS
2001,Ohio,EastHghlnds,SOYBEANS,903027,865400.7119605631,45.377700733819786,47835419.12806688,10.346855681345616,494946178.1747876,BUSHELS
2001,Ohio,EastHghlnds,WHEAT,207007,188889.479629079,58.35111153096718,7755459.231564026,6.533207734312394,50668026.23479855,BUSHELS
2001,Kentucky,EastHghlnds,CORN,465546,397863.9554840151,125.13706469108172,62072708.14565221,4.673850541850882,290118560.60070825,BUSHELS
2001,Kentucky,EastHghlnds,SOYBEANS,1792036,1739379.9520020697,51.893045298548394,76727744.29496433,13.509109448759784,1036523495.4371272,BUSHELS
2001,Kentucky,EastHghlnds,WHEAT,1560536,1517091.9178597338,55.003503180433114,89219745.24936236,5.228287622366776,466466489.7579582,BUSHELS
2001,Tennessee,EastHghlnds,CORN,1807332,1762427.9506334702,121.88527929069845,244455266.037562,5.09290688114325,1244987906.5344033,BUSHELS
2001,Tennessee,EastHghlnds,SOYBEANS,436760,371544.58402815845,37.465175077556964,17976530.501802698,13.617292744064397,244791678.36565018,BUSHELS
2001,Tennessee,EastHghlnds,WHEAT,1201288,1096293.6545015736,67.57006916576535,86109956.82314543,6.067238032963318,522449605.05421716,BUSHELS
2001,New York,NorthEast,CORN,1359528,1238197.0967003282,109.73185935501802,151055159.13948092,4.4001554124082904,664666176.0597826,BUSHELS
2001,New York,NorthEast,SOYBEANS,1946075,1856196.9535424802,34.54458089661415,66722244.428192586,13.400470071157695,894109439.540463,BUSHELS
2001,New York,NorthEast,POTATOES,780733,709879.4899681407,385.7178203703312,274219225.0583816,9.664394764111401,2650162842.872909,BUSHELS
2001,Pennsylvania,NorthEast,CORN,429904,411317.36807553086,139.4591569178665,67135436.89320354,4.624249055979508,310450980.6761683,BUSHELS
2001,Pennsylvania,NorthEast,SOYBEANS,365604,343943.43528247945,37.12005930524102,13077307.784636267,11.54605456319672,150991309.22112754,BUSHELS
2001,Pennsylvania,NorthEast,POTATOES,563142,531521.4587714459,262.6728163612513,149505137.6850537,7.218986277441175,1079275537.3553562,BUSHELS
2001,Vermont,NorthEast,CORN,577253,545505.1470856105,116.1198905376306,60460598.3661145,4.38194486710685,264935008.67260423,BUSHELS
2001,Vermont,NorthEast,SOYBEANS,789203,741985.9988059499,36.50607027279371,25305625.46128679,9.98651017524647,252714886.1601167,BUSHELS
2001,Vermont,NorthEast,POTATOES,1127691,1053018.7744559576,322.4074825507419,336576006.3689662,9.302797498852502,3131098430.222983,BUSHELS
2001,Maine,NorthEast,CORN,1311860,1186170.3156835567,123.07329257078139,106988285.99689345,5.172565949757995,553403965.1705012,BUSHELS
2001,Maine,NorthEast,SOYBEANS,400409,374683.1866470322,42.96994391016504,18606226.11470017,14.266132239162728,265438882.22407553,BUSHELS
2001,Maine,NorthEast,POTATOES,833031,775719.1770325123,272.8781369455813,245915851.7745501,8.45019374219233,2078036591.7711997,BUSHELS
2001,New Hampshire,NorthEast,CORN,887541,826828.4521513786,120.00617561222747,112077026.0378381,4.6803219383292545,524556563.74759275,BUSHELS
2001,New Hampshire,NorthEast,SOYBEANS,110931,98410.9853644164,35.44366285707778,3540398.2521556616,14.199906531866919,50273324.2661954,BUSHELS
2001,New Hampshire,NorthEast,POTATOES,968347,927056.6980336118,304.6657630229969,309876983.3834035,9.73621242581365,3017028136.0911427,BUSHELS
2001,Massachusetts,NorthEast,CORN,1951315,1689685.9471790537,128.05778122598372,274639752.12007517,4.669938094164072,1282550640.597317,BUSHELS
2001,Massachusetts,NorthEast,SOYBEANS,1957908,1846050.2128285996,39.14497812571345,88494558.99225461,9.620182796841682,851333834.0313792,BUSHELS
2001,Massachusetts,NorthEast,POTATOES,1309603,1256985.5306795316,364.5040982072347,570346006.0060499,9.023946160537852,5146771651.076392,BUSHELS
2001,Connecticut,NorthEast,CORN,1881647,1652664.474605844,124.7713482387637,254322778.33760938,4.043493073403845,1028352392.6169449,BUSHELS
2001,Connecticut,NorthEast,SOYBEANS,1787341,1564182.0115449394,36.54878414140872,60115710.554729454,12.942614125988287,778054444.6194646,BUSHELS
2001,Connecticut,NorthEast,POTATOES,1143809,1049921.733322432,291.9231977858562,284114753.41745853,8.161623623934364,2318837683.400216,BUSHELS
2001,Rhode Island,NorthEast,CORN,1114151,1002866.0322830945,101.26799141051204,117702718.29710104,4.452220999701688,524038514.12432534,BUSHELS
2001,Rhode Island,NorthEast,SOYBEANS,1374688,1307705.4653465447,36.647023815529344,57386797.04030614,11.790830117682525,676637974.900176,BUSHELS
2001,Rhode Island,NorthEast,POTATOES,1023985,937595.0783019377,254.44988984636618,225217449.41710266,7.726401977950978,1740120546.6453764,BUSHELS
2001,New Jersey,NorthEast,CORN,1276933,1171989.6387355435,120.74804529506703,181826793.9385942,4.819821723148314,876372731.2756485,BUSHELS
2001,New Jersey,NorthEast,SOYBEANS,156036,135326.91287188715,32.91387908884131,5745412.02479973,11.330655425506745,65099283.93056875,BUSHELS
2001,New Jersey,NorthEast,POTATOES,1388208,1265177.9353754462,380.79617407274793,522397649.81847227,7.45644297979247,3895228288.6490326,BUSHELS
2001,Florida,SECstPlain,CORN,488668,446340.3777154675,109.41007816717246,41314775.24040201,4.355185953983783,179933528.81899583,BUSHELS
2001,Florida,SECstPlain,COTTON,770391,721197.0461093412,972.5796633618247,631314916.7935975,0.6382508099292215,402937256.9639126,POUNDS
2001,Florida,SECstPlain,PEANUTS,1449562,1405319.0770439992,3224.4942387203946,4250551701.407823,0.24782230962964985,1053381539.8431245,POUNDS
2001,Georgia,SECstPlain,CORN,1462170,1332806.52704906,92.18919994911475,102086545.40940312,3.7937082206248753,387286566.5348472,BUSHELS
2001,Georgia,SECstPlain,COTTON,1117253,967844.3790582375,742.9111940060752,870695634.7791144,0.6765780800331574,589093580.8721045,POUNDS
2001,Georgia,SECstPlain,PEANUTS,643217,560764.243796531,4139.653956152458,2631704533.694794,0.2627572907796502,691499553.4061668,POUNDS
2001,South Carolina,SECstPlain,CORN,534140,467268.4924212334,95.43957166714299,56773963.455184214,3.994840699346919,226802939.8740045,BUSHELS
2001,South Carolina,SECstPlain,COTTON,1316100,1189492.1028952647,866.0959657285814,743150748.4904988,0.6593827824182871,490020808.2958977,POUNDS
2001,South Carolina,SECstPlain,PEANUTS,1857757,1774391.9855373187,3385.957315227197,7169823491.56149,0.2136612444759746,1531913409.8801053,POUNDS
2001,North Carolina,SECstPlain,CORN,1800677,1534345.0498889463,122.54853696201668,206755950.3603523,5.18217864273838,1071446270.2164944,BUSHELS
2001,North Carolina,SECstPlain,COTTON,1825511,1776871.7919284455,715.1294473340142,1200942039.2476654,0.5325588221034282,639572277.8362257,POUNDS
2001,North Carolina,SECstPlain,PEANUTS,1968989,1756084.4855848893,3795.1122853057454,6870365942.907688,0.1932834784462144,1327928227.6436036,POUNDS
2001,Virginia,SECstPlain,CORN,377912,364485.6577977155,110.1092149030471,44783466.20031246,3.8702591367570274,173323619.23740882,BUSHELS
2001,Virginia,SECstPlain,COTTON,1430438,1313383.912080309,855.1926845106833,875623273.902825,0.5710102920046519,499989901.3173214,POUNDS
2001,Virginia,SECstPlain,PEANUTS,1234364,1141004.0173379462,3121.3209761895314,4284364429.058031,0.18011996702698654,771699579.6935266,POUNDS
2001,Maryland,SECstPlain,CORN,1657542,1487596.5560254164,125.13052470585068,216767556.5732632,5.245213110526708,1136992029.67492,BUSHELS
2001,Maryland,SECstPlain,COTTON,471101,420381.5656580234,830.3140197159403,244729251.42063355,0.594259437311301,145432667.24284163,POUNDS
2001,Maryland,SECstPlain,PEANUTS,1026751,966419.1298352592,4169.502381070479,4479531630.876312,0.2493546067285405,1116991848.1452205,POUNDS
2001,Delaware,SECstPlain,CORN,990271,867433.2615778622,99.36689154246741,109348266.36338568,5.18914275065588,567423763.696351,BUSHELS
2001,Delaware,SECstPlain,COTTON,814708,781611.2054719015,966.9041754308234,704925870.3237909,0.6651723093932586,468897169.1143287,POUNDS
2001,Delaware,SECstPlain,PEANUTS,1911320,1869636.728869592,4422.126397191765,7545649070.783094,0.2504107917842945,1889511958.3412206,POUNDS
2001,West Virginia,SECstPlain,CORN,1765163,1638807.8819704708,102.46004856979887,185337040.74314502,5.061043882851779,937998896.318945,BUSHELS
2001,West Virginia,SECstPlain,COTTON,165128,152166.38048890454,962.8697366436692,133375903.63210401,0.7502553695761061,100065987.8720513,POUNDS
2001,West Virginia,SECstPlain,PEANUTS,1669309,1554924.825965138,3417.291809523592,5610681004.278919,0.23336375037414192,1309329561.3114855,POUNDS
2002,Iowa,CntlPlains,CORN,1500097,1431971.040279343,159.47565970492988,163824158.35830665,4.05501306735818,664309102.8918893,BUSHELS
2002,Iowa,CntlPlains,SOYBEANS,265632,242243.96904663517,56.81992991561295,12290427.894689482,11.45064468296383,140733322.82367647,BUSHELS
2002,Iowa,CntlPlains,WHEAT,1461691,1379059.3630081466,43.59449587502259,44066331.5490111,6.089741782349194,268352580.42886537,BUSHELS
2002,Kansas,CntlPlains,CORN,1306396,1175814.0050717138,158.4867130693172,161366357.71425894,4.135640906330436,667353309.8686392,BUSHELS
2002,Kansas,CntlPlains,SOYBEANS,1653436,1518756.0025930183,53.93861341806201,96673064.43316485,11.525359667189921,1114191837.7216506,BUSHELS
2002,Kansas,CntlPlains,WHEAT,969296,862454.9945464258,39.99333453684706,37681488.91935621,7.345670909746001,276795816.9908312,BUSHELS
2002,Nebraska,CntlPlains,CORN,220814,209055.1492622568,181.6475703853995,36981553.63067202,3.8838670559155752,143631437.8227421,BUSHELS
2002,Nebraska,CntlPlains,SOYBEANS,1184622,1091275.3457834423,51.32382196007301,41252900.29430545,12.289191310606862,506964783.8341098,BUSHELS
2002,Nebraska,CntlPlains,WHEAT,278435,272568.51578887185,46.63297870660564,11011714.741659965,5.235845060889974,57655632.24204965,BUSHELS
2002,Illinois,CntlPlains,CORN,338156,298088.20600715675,199.9043010120601,44970451.102139354,5.372584058555758,241607528.6974151,BUSHELS
2002,Illinois,CntlPlains,SOYBEANS,247475,215989.6416892667,44.512794442479134,11039852.220091913,11.517194441335322,127148124.62240599,BUSHELS
2002,Illinois,CntlPlains,WHEAT,501631,474366.9386212293,38.2041260001761,16781660.22366214,5.38963319867541,90446993.07034008,BUSHELS
2002,Indiana,CntlPlains,CORN,467618,430266.8548530747,181.89960565650114,88076903.57117687,4.938346085811286,434954232.0010994,BUSHELS
2002,Indiana,CntlPlains,SOYBEANS,1049285,932102.3120893158,50.078752476398805,55885560.84218475,9.60168277178962,536595426.7302059,BUSHELS
2002,Indiana,CntlPlains,WHEAT,1902449,1792788.078737424,32.58227606954294,41432732.04087666,7.3862003685112,306030460.668749,BUSHELS
2002,Missouri,CntlPlains,CORN,532566,499001.21992381924,156.74025164170226,78487186.67089371,4.357998822169176,342047067.06712705,BUSHELS
2002,Missouri,CntlPlains,SOYBEANS,404477,357929.27280417323,54.11642130547388,15673111.78695795,11.451107995791144,179474495.7025626,BUSHELS
2002,Missouri,CntlPlains,WHEAT,398105,344007.8060856788,39.94543915716595,14047322.949325921,5.7920545552080425,81362860.87712167,BUSHELS
2002,Texas,SEPlains,CORN,185227,180336.53188571098,133.11139688010476,29063790.349730153,5.161899854476325,150024375.17680252,BUSHELS
2002,Texas,SEPlains,COTTON,1274974,1232107.4020651006,835.1800945203992,1209983594.9007542,0.6192715735737148,749308444.8125703,POUNDS
2002,Texas,SEPlains,RICE,1603010,1476958.3759667794,7869.115000768198,14017980860.693438,15.438525792204821,216416959072.4492,BUSHELS
2002,Oklahoma,SEPlains,CORN,631094,604814.9668147749,120.93855665668305,88115044.93881357,4.803425204571173,423254027.7610187,BUSHELS
2002,Oklahoma,SEPlains,COTTON,283500,264842.1828030401,995.6551866445851,194480021.58380154,0.7690219963025338,149559414.4393349,POUNDS
2002,Oklahoma,SEPlains,RICE,1791236,1560441.1411003752,7599.105060235219,8469033014.863123,11.258937927960798,95352317024.1946,BUSHELS
2002,Arkansas,SEPlains,CORN,456823,422289.1331604231,136.53458635050782,54793072.94947396,4.971009235798462,272376871.68961394,BUSHELS
2002,Arkansas,SEPlains,COTTON,670650,585071.4981916292,1150.9066648799967,856009729.2429035,0.6154292251024367,526813404.34810674,POUNDS
2002,Arkansas,SEPlains,RICE,1395525,1249908.3909563685,7370.397889713739,10471525126.82293,13.506742159716536,141436189906.9903,BUSHELS
2002,Louisiana,SEPlains,CORN,196561,182214.993376137,136.95564193751986,22274936.828359168,5.315610434047308,118404886.62257063,BUSHELS
2002,Louisiana,SEPlains,COTTON,1827257,1689473.319216405,976.11977350604,1469217654.0635772,0.5202948190571708,764426333.4766098,POUNDS
2002,Louisiana,SEPlains,RICE,251109,245331.75752387298,7962.2631587270025,2512525949.9224353,13.494701771186586,33905788386.570545,BUSHELS
2002,Mississippi,SEPlains,CORN,1278115,1203120.1824947358,105.51204160945066,126483762.52285044,3.833248094916729,484843641.7286164,BUSHELS
2002,Mississippi,SEPlains,COTTON,128703,119749.23138580071,847.8406666509601,125921902.12612063,0.7571716110188004,95344489.49538645,POUNDS
2002,Mississippi,SEPlains,RICE,1076343,1020563.4635261877,7124.298485646041,5953955861.824189,15.365315107703346,91484407954.2861,BUSHELS
2002,Alabama,SEPlains,CORN,1517728,1440341.8611713615,148.6496372955549,186885903.243713,4.44807467847339,831282453.9819878,BUSHELS
2002,Alabama,SEPlains,COTTON,1381465,1301219.1681972467,1057.5438491517891,1683862522.3863244,0.5467861954896496,920712782.3432232,POUNDS
2002,Alabama,SEPlains,RICE,726764,696832.2062402435,6249.241786227131,5205954234.363924,15.59656224324657,81194989251.74998,BUSHELS
